tbCustomer,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
CustomerID,FirstName,LastName,ShipMode,InputDate,InputBy,UpdateDate,UpdateBy,,,,,,,,,
MA-17995,Michelle,Arnett,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MB-17305,Maria,Bertelson,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MB-18085,Mick,Brown,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MC-17275,Marc,Crier,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MC-17425,Mark,Cousins,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MC-17575,Matt,Collins,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MC-17590,Matt,Collister,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MC-17605,Matt,Connell,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MC-17635,Matthew,Clasen,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MC-17845,Michael,Chen,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MC-18100,Mick,Crebagga,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MC-18130,Mike,Caudle,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MD-17350,Maribeth,Dona,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MD-17860,Michael,Dominguez,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
ME-17320,Maria,Etezadi,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
ME-17725,Max,Engle,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
ME-18010,Michelle,Ellison,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MF-17665,Maureen,Fritzler,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MF-18250,Monica,Federle,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MG-17650,Matthew,Grinstein,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MG-17680,Maureen,Gastineau,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MG-17695,Maureen,Gnade,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MG-17875,Michael,Grace,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MG-17890,Michael,Granlund,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MG-18145,Mike,Gockenbach,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MG-18205,Mitch,Gastineau,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MH-17290,Marc,Harrigan,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MH-17440,Mark,Haberlin,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MH-17455,Mark,Hamilton,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MH-17620,Matt,Hagelstein,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MH-17785,Maya,Herman,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MH-18025,Michelle,Huthwaite,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MH-18115,Mick,Hernandez,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MJ-17740,Max,Jones,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MK-17905,Michael,Kennedy,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MK-18160,Mike,Kennedy,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
ML-17395,Marina,Lichtenstein,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
ML-17410,Maris,LaWare,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
ML-17755,Max,Ludwig,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
ML-18040,Michelle,Lonsdale,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
ML-18265,Muhammed,Lee,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MM-17260,Magdelene,Morse,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MM-17920,Michael,Moore,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MM-18055,Michelle,Moray,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MM-18280,Muhammed,MacIntyre,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MN-17935,Michael,Nguyen,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MO-17500,Mary,O'Rourke,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MO-17800,Meg,O'Connel,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MO-17950,Michael,Oakman,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MP-17470,Mark,Packer,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MP-17965,Michael,Paige,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MP-18175,Mike,Pelletier,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MR-17545,Mathew,Reese,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MS-17365,Maribeth,Schnelling,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MS-17530,MaryBeth,Skach,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MS-17710,Maurice,Satty,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MS-17770,Maxwell,Schwartz,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MS-17830,Melanie,Seite,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MS-17980,Michael,Stewart,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MT-17815,Meg,Tillman,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MT-18070,Michelle,Tran,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MV-17485,Mark,Van,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MV-18190,Mike,Vittorini,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MW-18220,Mitch,Webber,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MW-18235,Mitch,Willingham,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MY-17380,Maribeth,Yedwab,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MY-18295,Muhammed,Yedwab,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MZ-17335,Maria,Zettner,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
MZ-17515,Mary,Zewe,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NB-18580,Nicole,Brennan,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NB-18655,Nona,Balk,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NC-18340,Nat,Carroll,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NC-18415,Nathan,Cano,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NC-18535,Nick,Crebassa,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NC-18625,Noah,Childs,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
ND-18370,Natalie,DeCherney,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
ND-18460,Neil,Ducich,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NF-18385,Natalie,Fritzler,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NF-18475,Neil,Französisch,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NF-18595,Nicole,Fjeld,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NG-18355,Nat,Gilpin,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NG-18430,Nathan,Gelder,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NH-18610,Nicole,Hansen,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NK-18490,Neil,Knudson,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NL-18310,Nancy,Lomonaco,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NM-18445,Nathan,Mautz,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NM-18520,Neoma,Murray,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NP-18325,Naresj,Patel,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NP-18670,Nora,Paige,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NP-18685,Nora,Pelletier,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NP-18700,Nora,Preis,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NR-18550,Nick,Radford,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NS-18505,Neola,Schneider,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NS-18640,Noel,Staavos,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NW-18400,Natalie,Webber,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
NZ-18565,Nick,Zandusky,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
ON-18715,Odella,Nelson,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
OT-18730,Olvera,Toch,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PA-19060,Pete,Armstrong,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PB-18805,Patrick,Bzostek,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PB-19105,Peter,Bühler,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PB-19150,Philip,Brown,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PB-19210,Phillip,Breyer,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PC-18745,Pamela,Coakley,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PC-19000,Pauline,Chand,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PF-19120,Peter,Fuller,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PF-19165,Philip,Fox,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PF-19225,Phillip,Flathmann,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PG-18820,Patrick,Gardner,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PG-18895,Paul,Gonzalez,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PH-18790,Patricia,Hirasaki,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PJ-18835,Patrick,Jones,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PJ-19015,Pauline,Johnson,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PK-18910,Paul,Knutson,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PK-19075,Pete,Kriz,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PL-18925,Paul,Lucas,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PM-18940,Paul,MacIntyre,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PM-19135,Peter,McVee,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PN-18775,Parhena,Norris,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PO-18850,Patrick,O'Brill,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PO-18865,Patrick,O'Donnell,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PO-19180,Philisse,Overcash,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PO-19195,Phillina,Ober,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PP-18955,Paul,Prost,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PR-18880,Patrick,Ryan,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PS-18760,Pamela,Stobb,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PS-18970,Paul,Stevenson,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PS-19045,Penelope,Sewall,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PT-19090,Pete,Takahito,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PV-18985,Paul,Van,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PW-19030,Pauline,Webber,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
PW-19240,Pierre,Wener,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
QJ-19255,Quincy,Jones,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
